kind|key|style|attack_anim|launch_spotanim|travel_spotanim|impact_spotanim|projectile_model|projectile_anim|hit_delay|client_delay|proj_start_height|proj_end_height|proj_delay|proj_angle|proj_length_adjustment|proj_progress|proj_step_multiplier|note|projectile_count|alt_proj_start_height|alt_proj_end_height|alt_proj_delay|alt_proj_angle|alt_proj_length_adjustment|alt_proj_progress|alt_proj_step_multiplier|aux_travel_spotanim|aux_impact_spotanim|aux_projectile_model|aux_projectile_anim|impact_on_last_only|double_launch_spotanim|stance_idx|attack_key|launch_gfx_height|impact_gfx_height|impact_gfx_delay|impact_gfx_rotation|primitive_type|source_attachment|target_attachment|launch_attachment|impact_attachment|authority
item|845|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:oak_longbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|845|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:oak_longbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|847|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:willow_longbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|847|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:willow_longbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|847|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:willow_longbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|849|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:willow_shortbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|849|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:willow_shortbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|849|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:willow_shortbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|851|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:maple_longbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|851|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:maple_longbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|851|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:maple_longbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|853|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:maple_shortbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|853|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:maple_shortbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|853|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:maple_shortbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|855|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:yew_longbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|855|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:yew_longbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|855|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:yew_longbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|857|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:yew_shortbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|857|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:yew_shortbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|857|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:yew_shortbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|859|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:magic_longbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|859|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:magic_longbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|859|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:magic_longbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|861|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:magic_shortbow:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|861|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:magic_shortbow:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|861|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:magic_shortbow:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|863|ranged|-|220|213|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|863|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|863|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|863|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|864|ranged|-|219|212|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|864|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|864|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|864|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|865|ranged|-|221|214|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|865|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|865|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|865|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|866|ranged|-|223|216|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|866|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|866|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|866|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|867|ranged|-|224|217|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|867|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|867|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|867|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|868|ranged|-|225|218|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|868|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|868|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|868|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|869|ranged|-|222|215|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|869|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|869|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|869|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|870|ranged|-|219|212|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|870|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|870|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|870|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|871|ranged|-|220|213|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|871|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|871|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|871|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|872|ranged|-|221|214|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|872|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|872|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|872|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|873|ranged|-|223|216|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|873|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|873|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|873|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:mithril_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|874|ranged|-|222|215|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|874|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|874|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|874|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:black_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|875|ranged|-|224|217|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|875|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|875|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|875|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:adamant_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|876|ranged|-|225|218|-|3139|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|876|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife_p:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|876|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife_p:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|876|ranged|7617|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:rune_knife_p:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|877|ranged|-|-|27|-|3135|-|2|2|-|-|-|-|-|-|-|rsmod:bolt:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|none|target_actor|rsmod
item|878|ranged|-|-|27|-|3135|-|2|2|-|-|-|-|-|-|-|rsmod:poison_bolt:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|none|target_actor|rsmod
item|879|ranged|-|-|27|-|3135|-|2|2|-|-|-|-|-|-|-|rsmod:opal_bolt:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|none|target_actor|rsmod
item|880|ranged|-|-|27|-|3135|-|2|2|-|-|-|-|-|-|-|rsmod:pearl_bolt:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|none|target_actor|rsmod
item|882|ranged|-|19|10|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:bronze_arrow:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1104|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|883|ranged|-|19|10|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:bronze_arrow_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1104|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|884|ranged|-|18|9|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:iron_arrow:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1105|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|885|ranged|-|18|9|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:iron_arrow_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1105|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|886|ranged|-|20|11|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:steel_arrow:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1106|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|887|ranged|-|20|11|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:steel_arrow_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1106|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|888|ranged|-|21|12|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:mithril_arrow:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1107|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|889|ranged|-|21|12|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:mithril_arrow_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1107|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|890|ranged|-|22|13|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:adamant_arrow:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1108|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|891|ranged|-|22|13|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:adamant_arrow_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1108|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|892|ranged|-|24|15|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:rune_arrow:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1109|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|893|ranged|-|24|15|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:rune_arrow_p:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1109|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|975|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:machette:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|975|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:machette:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|975|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:machette:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|975|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:machette:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|1203|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:iron_dagger:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|1203|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:iron_dagger:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|1203|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:iron_dagger:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|1203|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:iron_dagger:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|1205|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bronze_dagger:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|1205|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bronze_dagger:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|1205|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bronze_dagger:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|1205|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bronze_dagger:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|1207|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:steel_dagger:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|1207|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:steel_dagger:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|1207|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:steel_dagger:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|1207|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:steel_dagger:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|1209|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:mithril_dagger:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|1209|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:mithril_dagger:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|1209|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:mithril_dagger:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
